ticket_id,customer_id,ticket_date,issue_type
8696,37851,2025-04-13,Inquiry
8697,7212,2021-07-23,Complaint
8698,1679,2020-08-17,Complaint
8699,16875,2022-08-24,Inquiry
8700,37081,2025-06-03,Inquiry
8701,28478,2024-09-21,Inquiry
8702,25685,2024-11-04,Inquiry
8703,5160,2022-04-18,Inquiry
8704,24347,2021-05-05,Inquiry
8705,44759,2024-12-10,Inquiry
8706,5582,2023-07-21,Inquiry
8707,15245,2025-05-10,Complaint
8708,15273,2021-02-08,Inquiry
8709,44757,2022-05-17,Complaint
8710,35380,2021-05-03,Complaint
8711,36186,2023-07-20,Inquiry
8712,49594,2020-03-18,Inquiry
8713,19106,2024-08-28,Complaint
8714,2631,2022-12-10,Complaint
8715,17742,2024-11-26,Inquiry
8716,32046,2024-12-09,Inquiry
8717,5617,2022-08-11,Inquiry
8718,12606,2024-12-04,Complaint
8719,38090,2022-02-13,Inquiry
8720,46178,2022-12-19,Inquiry
8721,40723,2025-05-23,Complaint
8722,26657,2021-04-04,Inquiry
8723,8390,2022-06-11,Complaint
8724,22129,2023-08-12,Complaint
8725,16429,2022-01-19,Complaint
8726,23244,2022-09-19,Inquiry
8727,25819,2022-10-22,Complaint
8728,23475,2023-11-25,Complaint
8729,1939,2020-12-30,Inquiry
8730,3573,2021-02-16,Complaint
8731,11226,2024-03-09,Complaint
8732,38137,2020-10-03,Inquiry
8733,43847,2020-09-12,Complaint
8734,20039,2020-05-18,Inquiry
8735,20631,2021-08-30,Inquiry
8736,18918,2021-04-10,Inquiry
8737,41096,2024-08-22,Inquiry
8738,8070,2024-09-06,Complaint
8739,2217,2020-02-24,Inquiry
8740,30519,2022-07-09,Complaint
8741,3691,2020-04-08,Inquiry
8742,13185,2023-06-21,Inquiry
8743,42625,2022-04-02,Complaint
8744,24892,2024-02-29,Inquiry
8745,3673,2025-04-14,Inquiry
8746,47589,2023-04-02,Inquiry
8747,29488,2024-03-26,Inquiry
8748,42895,2024-12-26,Complaint
8749,33699,2025-03-19,Inquiry
8750,35879,2021-06-03,Inquiry
8751,29131,2020-01-07,Complaint
8752,24241,2023-05-11,Complaint
8753,86,2021-04-02,Complaint
8754,16229,2021-12-23,Inquiry
8755,27908,2020-06-14,Complaint
8756,48312,2021-06-03,Complaint
8757,18009,2024-03-20,Inquiry
8758,23272,2024-05-31,Complaint
8759,5126,2024-04-02,Inquiry
8760,27515,2023-12-30,Inquiry
8761,4476,2021-02-16,Inquiry
8762,20443,2025-02-03,Complaint
8763,5493,2021-04-10,Inquiry
8764,19119,2020-02-13,Complaint
8765,33382,2025-05-22,Inquiry
8766,4810,2022-12-04,Inquiry
8767,12882,2020-04-10,Complaint
8768,25724,2021-07-20,Complaint
8769,27492,2021-11-18,Inquiry
8770,42925,2024-08-29,Inquiry
8771,20048,2022-01-02,Complaint
8772,26067,2022-05-11,Complaint
8773,34554,2022-12-21,Complaint
8774,20305,2020-06-01,Inquiry
8775,30476,2023-09-25,Inquiry
8776,24216,2020-03-02,Inquiry
8777,40457,2020-09-03,Inquiry
8778,24248,2020-10-28,Inquiry
8779,3246,2022-05-06,Inquiry
8780,854,2024-06-30,Complaint
8781,12989,2023-06-02,Inquiry
8782,34311,2024-12-05,Inquiry
8783,46273,2021-05-08,Complaint
8784,26255,2021-03-27,Inquiry
8785,34066,2023-12-12,Complaint
8786,1941,2023-05-06,Inquiry
8787,43329,2023-04-23,Inquiry
8788,21229,2020-09-25,Inquiry
8789,35344,2021-06-11,Inquiry
8790,3024,2022-08-04,Inquiry
8791,37579,2025-01-29,Inquiry
8792,21769,2022-04-09,Inquiry
8793,32236,2022-02-17,Inquiry
8794,20612,2022-11-02,Inquiry
8795,36674,2022-08-23,Complaint
8796,278,2023-02-16,Inquiry
8797,24070,2021-04-06,Inquiry
8798,48124,2024-03-11,Complaint
8799,16396,2020-10-31,Inquiry
8800,41413,2021-11-02,Inquiry
8801,33938,2021-11-30,Complaint
8802,23416,2021-06-15,Complaint
8803,13696,2021-05-03,Inquiry
8804,29079,2024-12-25,Inquiry
8805,35308,2024-02-18,Inquiry
8806,46634,2024-08-15,Inquiry
8807,15365,2020-04-27,Inquiry
8808,24095,2022-01-23,Inquiry
8809,22781,2021-01-30,Inquiry
8810,18672,2024-08-18,Complaint
8811,26638,2024-08-13,Complaint
8812,36404,2023-04-10,Complaint
8813,46981,2025-02-28,Complaint
8814,11030,2022-05-08,Inquiry
8815,35478,2022-08-06,Inquiry
8816,6899,2024-10-17,Inquiry
8817,33213,2023-08-01,Inquiry
8818,7004,2024-06-03,Inquiry
8819,10947,2024-09-27,Complaint
8820,12662,2024-11-13,Inquiry
8821,11628,2025-02-21,Complaint
8822,19963,2023-10-11,Complaint
8823,34394,2024-11-09,Complaint
8824,46670,2022-11-09,Inquiry
8825,32138,2021-03-24,Complaint
8826,21919,2023-05-23,Inquiry
8827,3120,2022-02-02,Complaint
8828,16743,2025-04-27,Inquiry
8829,36401,2025-03-26,Complaint
8830,44241,2022-02-15,Inquiry
8831,49189,2022-11-01,Inquiry
8832,46148,2023-08-05,Complaint
8833,45673,2022-02-09,Inquiry
8834,26884,2024-10-10,Inquiry
8835,45476,2023-09-07,Inquiry
8836,37972,2024-06-19,Complaint
8837,37108,2021-11-17,Complaint
8838,20329,2021-05-29,Inquiry
8839,5538,2024-09-28,Inquiry
8840,45900,2021-08-21,Inquiry
8841,32264,2020-06-23,Inquiry
8842,29732,2023-02-16,Inquiry
8843,19102,2021-03-16,Complaint
8844,1177,2024-05-11,Inquiry
8845,7374,2020-05-16,Inquiry
8846,43233,2020-02-23,Inquiry
8847,22049,2020-07-31,Inquiry
8848,39378,2020-07-24,Inquiry
8849,41244,2024-06-26,Inquiry
8850,45062,2023-12-26,Inquiry
8851,29794,2021-06-16,Inquiry
8852,19935,2025-02-26,Complaint
8853,21016,2024-01-25,Inquiry
8854,36368,2022-03-13,Inquiry
8855,32180,2020-06-15,Inquiry
8856,18867,2020-06-16,Inquiry
8857,25733,2020-06-23,Inquiry
8858,10921,2021-03-25,Complaint
8859,15343,2020-10-05,Inquiry
8860,4298,2023-10-11,Complaint
8861,15831,2021-11-06,Inquiry
8862,47547,2020-11-26,Inquiry
8863,14819,2022-02-07,Inquiry
8864,32585,2020-09-25,Complaint
8865,4198,2020-04-09,Inquiry
8866,31723,2024-04-07,Complaint
8867,14706,2021-08-10,Complaint
8868,31586,2023-06-20,Complaint
8869,49541,2022-10-26,Complaint
8870,27457,2021-10-15,Complaint
8871,17320,2023-01-14,Inquiry
8872,5862,2022-12-19,Inquiry
8873,19282,2021-07-19,Complaint
8874,10367,2021-07-02,Inquiry
8875,36394,2024-02-11,Inquiry
8876,18985,2025-04-27,Complaint
8877,47132,2020-03-10,Inquiry
8878,30379,2025-06-10,Inquiry
8879,40857,2024-09-11,Inquiry
8880,21836,2024-08-30,Inquiry
8881,39632,2025-01-04,Inquiry
8882,40632,2021-06-29,Inquiry
8883,33415,2020-03-25,Inquiry
8884,28121,2023-08-01,Inquiry
8885,3261,2024-08-24,Complaint
8886,23411,2023-05-26,Complaint
8887,9363,2020-02-10,Complaint
8888,15403,2025-06-12,Inquiry
8889,26294,2022-11-16,Complaint
8890,3224,2024-10-31,Complaint
8891,31971,2023-05-13,Complaint
8892,2093,2022-12-20,Inquiry
8893,627,2021-08-22,Inquiry
8894,960,2022-11-07,Complaint
8895,2884,2020-03-16,Complaint
8896,12862,2022-12-24,Inquiry
8897,30697,2021-09-05,Complaint
8898,46798,2025-05-02,Complaint
8899,34393,2023-01-06,Complaint
8900,49003,2024-03-09,Inquiry
8901,35055,2024-09-13,Complaint
8902,8650,2024-10-02,Inquiry
8903,16983,2022-09-23,Inquiry
8904,24274,2025-05-09,Complaint
8905,33429,2020-08-22,Inquiry
8906,25434,2024-12-12,Complaint
8907,22948,2022-04-06,Inquiry
8908,10512,2020-06-14,Inquiry
8909,38558,2022-04-23,Inquiry
8910,27723,2023-03-03,Complaint
8911,2840,2020-05-18,Inquiry
8912,49096,2021-08-19,Inquiry
8913,29178,2022-11-08,Complaint
8914,26713,2021-11-05,Inquiry
8915,18677,2020-01-06,Inquiry
8916,16200,2024-06-09,Inquiry
8917,21045,2022-06-05,Inquiry
8918,20566,2022-04-11,Inquiry
8919,18603,2020-03-28,Inquiry
8920,4674,2020-05-01,Inquiry
8921,40572,2025-05-02,Complaint
8922,68,2021-12-27,Complaint
8923,35946,2022-06-11,Inquiry
8924,40965,2024-12-24,Complaint
8925,39157,2023-05-19,Inquiry
8926,8765,2025-05-22,Complaint
8927,828,2022-03-23,Inquiry
8928,29292,2025-04-09,Inquiry
8929,34793,2024-10-14,Complaint
8930,31932,2024-04-09,Complaint
8931,35663,2024-12-01,Complaint
8932,20807,2024-04-24,Inquiry
8933,16369,2022-09-06,Complaint
8934,14540,2023-04-28,Inquiry
8935,26663,2020-06-27,Complaint
8936,16113,2024-02-24,Inquiry
8937,32750,2022-05-04,Inquiry
8938,29447,2024-11-29,Inquiry
8939,26856,2021-05-01,Inquiry
8940,4466,2023-02-01,Complaint
8941,7684,2021-12-16,Inquiry
8942,44523,2020-06-12,Complaint
8943,13598,2020-01-19,Complaint
8944,9351,2022-06-16,Inquiry
8945,6715,2023-11-29,Inquiry
8946,37065,2024-06-16,Inquiry
8947,14767,2021-08-12,Complaint
8948,36042,2023-11-27,Complaint
8949,10498,2024-01-18,Complaint
8950,49803,2025-02-23,Complaint
8951,34441,2024-03-01,Complaint
8952,11398,2022-05-18,Complaint
8953,7830,2024-02-17,Inquiry
8954,42766,2024-07-28,Inquiry
8955,43024,2023-12-01,Complaint
8956,39123,2021-12-09,Inquiry
8957,47622,2023-03-18,Complaint
8958,29152,2021-12-28,Inquiry
8959,14723,2021-07-13,Complaint
8960,14773,2025-01-23,Inquiry
8961,6013,2023-03-01,Inquiry
8962,21729,2024-11-09,Inquiry
8963,28579,2022-06-14,Inquiry
8964,28275,2025-02-09,Complaint
8965,46754,2023-07-15,Complaint
8966,25717,2020-12-09,Complaint
8967,5391,2023-04-05,Inquiry
8968,13693,2021-11-13,Inquiry
8969,28764,2025-04-04,Complaint
8970,42605,2021-04-20,Inquiry
8971,21645,2021-05-28,Inquiry
8972,16631,2020-01-22,Complaint
8973,19119,2023-07-26,Inquiry
8974,11404,2023-12-27,Inquiry
8975,36257,2020-06-17,Inquiry
8976,14779,2021-03-04,Complaint
8977,30421,2024-03-04,Inquiry
8978,684,2021-02-26,Complaint
8979,14894,2021-07-26,Complaint
8980,35823,2022-08-04,Inquiry
8981,5691,2022-01-02,Inquiry
8982,9606,2024-08-14,Complaint
8983,21342,2020-05-30,Inquiry
8984,44584,2020-06-12,Complaint
8985,47310,2025-01-14,Inquiry
8986,23899,2022-06-10,Inquiry
8987,23737,2021-01-26,Inquiry
8988,10757,2021-03-10,Complaint
8989,21140,2025-03-29,Inquiry
8990,42066,2020-10-27,Complaint
8991,24781,2024-03-16,Complaint
8992,49214,2022-10-23,Inquiry
8993,10254,2020-11-01,Complaint
8994,33145,2024-09-08,Inquiry
8995,16608,2023-03-16,Inquiry
8996,38217,2023-11-14,Complaint
8997,16520,2022-08-04,Inquiry
8998,40852,2025-02-02,Inquiry
8999,19096,2023-01-14,Inquiry
9000,9321,2025-03-07,Inquiry
9001,17779,2020-07-02,Complaint
9002,1781,2023-10-05,Complaint
9003,17576,2023-04-24,Complaint
9004,24312,2023-07-17,Inquiry
9005,20370,2024-06-08,Complaint
9006,49766,2024-03-16,Inquiry
9007,29302,2022-06-16,Complaint
9008,26071,2022-04-30,Inquiry
9009,7877,2022-08-19,Inquiry
9010,45329,2020-08-09,Complaint
9011,2337,2020-05-14,Inquiry
9012,112,2025-04-28,Inquiry
9013,12561,2023-05-03,Complaint
9014,5492,2021-08-06,Inquiry
9015,43799,2022-08-11,Inquiry
9016,27464,2020-02-29,Complaint
9017,38497,2024-01-05,Complaint
9018,2055,2024-09-10,Inquiry
9019,40513,2020-01-12,Inquiry
9020,37828,2020-08-15,Complaint
9021,45102,2020-07-26,Inquiry
9022,26411,2022-02-10,Inquiry
9023,20184,2024-09-24,Inquiry
9024,32856,2023-12-04,Inquiry
9025,14692,2023-01-25,Inquiry
9026,15539,2021-10-06,Inquiry
9027,10450,2022-11-17,Complaint
9028,16429,2020-09-02,Complaint
9029,31772,2021-09-06,Inquiry
9030,15374,2021-09-05,Inquiry
9031,925,2021-06-06,Inquiry
9032,19308,2022-09-22,Inquiry
9033,11412,2020-04-16,Complaint
9034,36263,2021-06-09,Complaint
9035,28577,2020-03-27,Complaint
9036,36881,2024-08-19,Complaint
9037,3430,2023-04-24,Inquiry
9038,38406,2020-03-09,Inquiry
9039,46677,2024-11-25,Inquiry
9040,48294,2022-05-12,Complaint
9041,28654,2021-06-18,Inquiry
9042,21817,2022-06-09,Inquiry
9043,7163,2020-05-07,Complaint
9044,33261,2020-03-05,Complaint
9045,44865,2020-04-20,Complaint
9046,46112,2022-02-02,Inquiry
9047,29064,2022-04-25,Complaint
9048,42470,2024-03-18,Complaint
9049,42557,2023-04-14,Inquiry
9050,16662,2021-05-25,Complaint
9051,48653,2022-04-12,Inquiry
9052,1210,2021-01-07,Inquiry
9053,29638,2024-04-08,Complaint
9054,16055,2023-02-20,Complaint
9055,38715,2024-10-14,Inquiry
9056,23901,2021-07-25,Inquiry
9057,23061,2021-03-19,Complaint
9058,49911,2021-10-15,Inquiry
9059,6443,2023-01-01,Inquiry
9060,9682,2025-05-03,Inquiry
9061,12739,2023-07-01,Complaint
9062,37210,2022-09-27,Inquiry
9063,44850,2021-06-03,Inquiry
9064,3569,2020-07-06,Inquiry
9065,9549,2020-01-26,Inquiry
9066,9653,2025-01-17,Complaint
9067,26721,2022-05-24,Complaint
9068,32769,2023-04-30,Complaint
9069,43526,2020-11-05,Inquiry
9070,40155,2020-10-19,Inquiry
9071,9283,2020-03-08,Inquiry
9072,1659,2020-10-14,Inquiry
9073,18680,2022-01-27,Inquiry
9074,21009,2021-05-21,Complaint
9075,44110,2022-10-31,Inquiry
9076,3923,2024-03-23,Inquiry
9077,13257,2022-02-01,Complaint
9078,19409,2021-12-09,Complaint
9079,13895,2020-07-21,Inquiry
9080,21236,2024-12-26,Complaint
9081,32525,2023-05-13,Inquiry
9082,41082,2022-08-10,Inquiry
9083,41427,2023-12-03,Inquiry
9084,11437,2020-08-01,Complaint
9085,42041,2021-06-23,Inquiry
9086,10013,2020-04-03,Inquiry
9087,17712,2024-05-26,Inquiry
9088,10941,2021-08-11,Complaint
9089,49005,2025-06-22,Inquiry
9090,42071,2023-09-06,Complaint
9091,919,2020-03-23,Complaint
9092,18244,2021-07-05,Inquiry
9093,25936,2022-05-30,Inquiry
9094,45806,2023-03-23,Inquiry
9095,43314,2022-07-03,Inquiry
9096,16180,2023-02-14,Complaint
9097,46265,2024-01-21,Inquiry
9098,35222,2024-11-19,Inquiry
9099,31781,2022-02-27,Inquiry
9100,3778,2025-03-18,Complaint
9101,10173,2025-03-03,Inquiry
9102,44443,2024-05-17,Complaint
9103,37931,2024-04-27,Complaint
9104,19858,2024-05-19,Inquiry
9105,29981,2023-02-23,Inquiry
9106,32712,2020-10-23,Inquiry
9107,35727,2020-05-27,Complaint
9108,17109,2020-10-01,Complaint
9109,14019,2022-01-30,Complaint
9110,39126,2023-03-18,Inquiry
9111,29388,2023-04-01,Inquiry
9112,46723,2024-10-13,Inquiry
9113,29221,2021-09-09,Complaint
9114,5907,2022-05-16,Inquiry
9115,44839,2023-06-24,Inquiry
9116,18603,2021-12-26,Complaint
9117,4884,2020-06-10,Inquiry
9118,20352,2022-12-01,Inquiry
9119,30680,2024-02-18,Complaint
9120,14667,2025-01-11,Complaint
9121,25425,2022-10-15,Inquiry
9122,19174,2020-08-25,Inquiry
9123,5912,2021-02-16,Inquiry
9124,45500,2020-12-05,Complaint
9125,7047,2020-10-08,Complaint
9126,17665,2022-07-15,Inquiry
9127,2108,2021-03-28,Inquiry
9128,39874,2020-08-17,Inquiry
9129,36656,2021-11-11,Inquiry
9130,4938,2022-12-27,Inquiry
9131,35668,2022-01-04,Inquiry
9132,8696,2025-05-11,Complaint
9133,47025,2023-11-03,Inquiry
9134,36272,2020-11-10,Inquiry
9135,42015,2022-03-16,Inquiry
9136,15923,2021-08-28,Inquiry
9137,11452,2020-03-13,Complaint
9138,17468,2021-04-28,Complaint
9139,23776,2022-07-18,Complaint
9140,6223,2023-07-28,Inquiry
9141,16715,2023-04-22,Inquiry
9142,47299,2021-04-12,Complaint
9143,10470,2023-04-13,Inquiry
9144,21983,2020-10-09,Inquiry
9145,46322,2022-01-07,Complaint
9146,22935,2024-11-08,Complaint
9147,49244,2021-08-17,Inquiry
9148,45895,2023-08-26,Complaint
9149,2935,2024-03-09,Complaint
9150,42272,2021-09-11,Inquiry
9151,28231,2022-06-07,Complaint
9152,13821,2025-01-23,Inquiry
9153,14129,2020-12-13,Inquiry
9154,30710,2020-05-29,Complaint
9155,31150,2021-05-01,Complaint
9156,14120,2023-10-18,Inquiry
9157,34548,2020-11-20,Complaint
9158,14526,2020-10-18,Complaint
9159,49795,2024-12-13,Inquiry
9160,2562,2020-06-04,Inquiry
9161,29878,2020-10-26,Complaint
9162,32307,2022-03-07,Inquiry
9163,39779,2020-07-23,Inquiry
9164,14822,2022-05-18,Inquiry
9165,41695,2024-02-09,Inquiry
9166,24595,2023-10-13,Complaint
9167,48790,2022-05-27,Inquiry
9168,37525,2023-02-28,Complaint
9169,2548,2020-04-20,Inquiry
9170,37503,2022-01-10,Complaint
9171,7829,2023-10-12,Complaint
9172,5712,2020-12-01,Inquiry
9173,42525,2020-12-10,Complaint
9174,18721,2024-06-05,Complaint
9175,4555,2024-06-04,Inquiry
9176,20746,2022-10-31,Complaint
9177,26005,2021-10-04,Complaint
9178,49297,2022-07-21,Inquiry
9179,48954,2023-04-22,Inquiry
9180,45898,2024-04-15,Complaint
9181,6918,2022-05-13,Inquiry
9182,34442,2020-12-09,Complaint
9183,5934,2021-05-23,Complaint
9184,13639,2025-01-12,Inquiry
9185,49675,2022-10-16,Inquiry
9186,29626,2021-03-19,Complaint
9187,46075,2025-02-23,Inquiry
9188,24614,2023-12-27,Inquiry
9189,23959,2021-12-15,Inquiry
9190,25213,2020-05-31,Inquiry
9191,36569,2020-10-10,Inquiry
9192,13251,2021-09-13,Inquiry
9193,48860,2025-01-21,Complaint
9194,3209,2021-05-06,Inquiry
9195,12548,2024-12-27,Complaint
9196,11314,2020-07-18,Complaint
9197,23493,2022-11-18,Inquiry
9198,40013,2023-01-10,Complaint
9199,35913,2025-02-09,Complaint
9200,34235,2020-04-01,Complaint
9201,14194,2021-05-06,Inquiry
9202,40980,2020-03-06,Inquiry
9203,33515,2021-10-06,Inquiry
9204,4804,2023-03-06,Complaint
9205,11116,2025-05-22,Complaint
9206,996,2020-10-19,Inquiry
9207,22491,2022-05-03,Complaint
9208,41869,2020-07-10,Inquiry
9209,43773,2022-11-10,Inquiry
9210,28044,2021-07-04,Inquiry
9211,42759,2020-10-16,Inquiry
9212,28720,2022-05-04,Inquiry
9213,45160,2020-12-22,Inquiry
9214,32785,2021-01-21,Inquiry
9215,9907,2023-06-12,Inquiry
9216,17737,2023-01-27,Complaint
9217,42470,2022-09-21,Complaint
9218,3496,2020-08-18,Inquiry
9219,37538,2022-03-01,Inquiry
9220,46958,2024-04-20,Inquiry
9221,24198,2022-04-17,Inquiry
9222,7785,2025-02-11,Inquiry
9223,19526,2020-10-29,Inquiry
9224,37597,2023-02-05,Complaint
9225,6896,2021-09-16,Inquiry
9226,32006,2022-05-28,Complaint
9227,2478,2021-07-22,Inquiry
9228,2093,2020-10-17,Complaint
9229,36264,2021-10-08,Inquiry
9230,26500,2021-03-05,Inquiry
9231,12032,2024-01-06,Inquiry
9232,47384,2022-06-16,Inquiry
9233,44992,2023-07-31,Complaint
9234,1970,2022-04-20,Complaint
9235,42549,2024-02-23,Complaint
9236,16787,2022-09-30,Complaint
9237,4331,2022-07-14,Complaint
9238,15035,2024-07-28,Inquiry
9239,29024,2020-10-20,Inquiry
9240,11558,2022-04-29,Complaint
9241,46451,2020-10-14,Complaint
9242,41320,2021-06-30,Inquiry
9243,20373,2024-12-15,Inquiry
9244,45042,2023-11-20,Inquiry
9245,10277,2021-05-13,Inquiry
9246,34135,2023-06-07,Complaint
9247,19247,2023-04-09,Inquiry
9248,22526,2021-08-10,Complaint
9249,26833,2024-05-20,Inquiry
9250,38687,2021-03-01,Inquiry
9251,5611,2021-08-11,Inquiry
9252,40486,2020-03-21,Complaint
9253,35331,2023-05-16,Complaint
9254,21935,2021-04-12,Inquiry
9255,6077,2022-08-20,Inquiry
9256,44364,2023-10-26,Inquiry
9257,29321,2023-03-06,Complaint
9258,41813,2022-08-09,Complaint
9259,12584,2020-07-18,Inquiry
9260,18535,2020-11-16,Inquiry
9261,39268,2025-01-15,Complaint
9262,18165,2024-10-16,Complaint
9263,28246,2024-11-18,Inquiry
9264,26630,2023-11-23,Complaint
9265,28943,2020-07-10,Inquiry
9266,31154,2021-07-25,Inquiry
9267,48331,2023-07-01,Inquiry
9268,41610,2020-07-28,Complaint
9269,7463,2020-08-12,Complaint
9270,45023,2021-03-19,Inquiry
9271,14100,2020-02-16,Inquiry
9272,18045,2022-11-07,Inquiry
9273,14596,2021-07-18,Inquiry
9274,34990,2022-05-26,Inquiry
9275,4044,2020-03-05,Inquiry
9276,28315,2022-01-29,Inquiry
9277,21937,2021-03-04,Inquiry
9278,3590,2023-02-06,Complaint
9279,39861,2022-07-16,Complaint
9280,4080,2023-01-08,Complaint
9281,5619,2021-11-01,Inquiry
9282,40228,2025-06-01,Inquiry
9283,44517,2022-04-08,Complaint
9284,39543,2021-06-22,Inquiry
9285,39159,2023-06-17,Inquiry
9286,16089,2021-12-09,Inquiry
9287,1312,2024-06-07,Inquiry
9288,9805,2025-04-16,Inquiry
9289,25652,2023-10-26,Inquiry
9290,29645,2024-07-11,Inquiry
9291,30005,2020-07-23,Complaint
9292,13214,2021-07-04,Complaint
9293,43165,2023-09-10,Inquiry
9294,15201,2020-10-20,Complaint
9295,18463,2023-01-25,Inquiry
9296,21662,2021-10-21,Complaint
9297,20046,2021-10-26,Complaint
9298,18071,2020-12-26,Complaint
9299,4580,2021-11-15,Complaint
9300,35297,2020-01-19,Inquiry
9301,19996,2020-12-07,Inquiry
9302,29945,2023-08-08,Inquiry
9303,36008,2021-05-24,Inquiry
9304,26912,2024-12-19,Inquiry
9305,4073,2023-06-16,Inquiry
9306,44536,2020-04-25,Inquiry
9307,38746,2020-10-04,Inquiry
9308,40727,2022-02-05,Complaint
9309,17038,2022-11-22,Inquiry
9310,21445,2022-07-13,Complaint
9311,31049,2025-02-11,Complaint
9312,9992,2023-06-12,Inquiry
9313,9933,2021-06-22,Inquiry
9314,7353,2024-05-22,Complaint
9315,7856,2023-07-31,Inquiry
9316,47574,2024-03-26,Complaint
9317,37430,2021-05-02,Inquiry
9318,45876,2022-11-20,Complaint
9319,13541,2024-11-29,Inquiry
9320,27109,2022-05-04,Complaint
9321,34444,2023-07-24,Inquiry
9322,19511,2025-02-08,Inquiry
9323,30789,2023-11-30,Inquiry
9324,15210,2020-01-11,Inquiry
9325,36910,2024-05-23,Complaint
9326,39585,2023-03-11,Complaint
9327,10873,2022-12-27,Complaint
9328,10251,2020-03-23,Inquiry
9329,33463,2024-04-28,Inquiry
9330,21157,2020-08-04,Complaint
9331,10519,2022-03-08,Inquiry
9332,10084,2024-09-14,Inquiry
9333,27595,2022-09-25,Inquiry
9334,3367,2021-06-20,Complaint
9335,16599,2024-06-11,Inquiry
9336,43597,2021-10-11,Complaint
9337,14295,2024-05-17,Inquiry
9338,19001,2024-10-13,Complaint
9339,4430,2022-02-28,Complaint
9340,23777,2020-11-04,Inquiry
9341,11124,2021-06-20,Inquiry
9342,5497,2025-03-23,Inquiry
9343,39293,2025-05-26,Inquiry
9344,43079,2023-12-02,Complaint
9345,20209,2024-11-18,Complaint
9346,5982,2020-04-06,Inquiry
9347,16241,2022-01-05,Inquiry
9348,12188,2024-08-27,Complaint
9349,41795,2021-11-15,Inquiry
9350,32003,2022-02-20,Inquiry
9351,30436,2024-08-29,Inquiry
9352,31072,2021-03-27,Inquiry
9353,150,2025-04-08,Inquiry
9354,9878,2023-12-02,Inquiry
9355,13141,2023-10-14,Inquiry
9356,20933,2021-04-11,Inquiry
9357,5553,2022-03-18,Complaint
9358,16261,2021-07-08,Complaint
9359,44631,2024-08-05,Complaint
9360,42819,2023-09-13,Complaint
9361,44163,2020-01-21,Complaint
9362,22025,2023-11-07,Complaint
9363,39578,2021-04-19,Inquiry
9364,33163,2020-12-02,Inquiry
9365,12435,2020-07-06,Inquiry
9366,10973,2024-12-01,Inquiry
9367,25174,2022-01-01,Complaint
9368,47543,2021-09-17,Inquiry
9369,13895,2021-04-23,Inquiry
9370,39773,2021-06-05,Complaint
9371,10254,2024-02-29,Inquiry
9372,17,2025-06-16,Inquiry
9373,29415,2023-12-28,Inquiry
9374,23692,2023-05-02,Inquiry
9375,4537,2022-08-13,Complaint
9376,48859,2023-05-31,Inquiry
9377,48579,2020-12-25,Complaint
9378,34768,2021-03-27,Inquiry
9379,11638,2020-07-20,Inquiry
9380,9889,2023-02-16,Complaint
9381,25797,2022-02-02,Complaint
9382,32423,2023-10-25,Inquiry
9383,32419,2022-08-14,Complaint
9384,18703,2024-08-02,Inquiry
9385,10533,2021-06-18,Complaint
9386,5392,2021-11-02,Inquiry
9387,1840,2020-10-08,Complaint
9388,18053,2022-04-05,Complaint
9389,3304,2023-03-25,Complaint
9390,17424,2024-04-04,Inquiry
9391,14001,2024-09-14,Complaint
9392,4219,2024-07-26,Inquiry
9393,23511,2025-03-05,Inquiry
9394,33860,2023-08-22,Inquiry
9395,14808,2021-01-28,Inquiry
9396,47151,2023-07-12,Complaint
9397,6962,2022-06-15,Inquiry
9398,19549,2022-11-22,Inquiry
9399,40031,2024-11-22,Inquiry
9400,3711,2023-08-31,Inquiry
9401,14283,2023-07-19,Inquiry
9402,40578,2021-12-06,Complaint
9403,2228,2020-08-18,Inquiry
9404,9439,2024-10-02,Inquiry
9405,13592,2021-06-05,Complaint
9406,15499,2024-08-17,Complaint
9407,18607,2025-01-20,Complaint
9408,47052,2020-10-18,Inquiry
9409,7104,2021-12-19,Complaint
9410,12732,2022-08-08,Inquiry
9411,15448,2020-02-23,Inquiry
9412,43562,2022-11-20,Complaint
9413,41379,2025-01-07,Complaint
9414,9852,2020-10-08,Complaint
9415,36551,2024-08-10,Inquiry
9416,26962,2020-05-19,Complaint
9417,14427,2024-06-26,Inquiry
9418,22974,2020-12-23,Inquiry
9419,40448,2023-04-13,Inquiry
9420,10970,2021-01-14,Complaint
9421,6799,2020-10-11,Complaint
9422,40739,2021-07-16,Inquiry
9423,9811,2024-08-06,Inquiry
9424,2045,2023-12-04,Inquiry
9425,1720,2020-01-18,Inquiry
9426,30011,2020-11-04,Complaint
9427,25542,2025-05-04,Inquiry
9428,40939,2021-03-12,Complaint
9429,7206,2020-08-11,Inquiry
9430,23914,2024-10-16,Complaint
9431,21084,2025-01-22,Complaint
9432,23812,2024-08-05,Inquiry
9433,22820,2025-04-27,Inquiry
9434,9897,2022-05-02,Inquiry
9435,16463,2021-07-24,Complaint
9436,28357,2025-01-30,Complaint
9437,32649,2022-11-10,Complaint
9438,46296,2021-02-01,Complaint
9439,39349,2022-04-29,Complaint
9440,34678,2023-04-24,Complaint
9441,17546,2022-03-07,Complaint
9442,5542,2022-05-16,Complaint
9443,15390,2023-09-30,Complaint
9444,38831,2021-12-07,Complaint
9445,19505,2021-07-30,Inquiry
9446,48304,2023-07-28,Inquiry
9447,22773,2023-01-22,Complaint
