transaction_id,customer_id,transaction_date,amount
11574,49279,2022-07-10,4094.31
11575,44333,2020-04-17,6439.61
11576,26371,2023-10-13,8275.21
11577,6056,2023-10-05,4660.18
11578,36452,2021-10-07,4474.06
11579,35999,2022-01-11,2956.57
11580,1559,2022-04-24,9625.13
11581,25800,2024-07-11,9445.44
11582,29367,2021-03-15,4711.89
11583,49891,2022-09-22,3339.53
11584,10863,2021-08-15,1365.01
11585,32847,2024-08-17,4829.76
11586,9973,2020-10-17,8950.72
11587,3164,2022-01-13,8704.91
11588,34956,2021-04-25,1250.55
11589,25601,2022-10-09,4910.29
11590,49419,2023-05-18,8174.51
11591,41189,2021-11-28,8366.6
11592,34161,2025-02-18,9349.8
11593,47554,2024-09-22,2111.09
11594,37987,2023-02-12,4206.86
11595,32237,2023-12-11,9548.78
11596,44104,2022-05-12,2782.33
11597,44831,2023-01-29,3414.79
11598,16981,2023-11-01,2334.02
11599,29877,2025-02-17,5433.15
11600,11181,2023-10-08,5344.41
11601,25411,2021-08-15,8189.82
11602,8921,2020-02-02,4186.91
11603,40745,2024-06-23,2577.22
11604,30876,2023-09-10,8324.39
11605,32702,2024-04-24,6530.16
11606,27484,2023-06-27,1646.94
11607,13128,2021-07-12,5744.76
11608,35393,2025-04-02,4652.7
11609,8847,2021-11-15,8473.17
11610,18359,2020-10-09,6056.34
11611,29064,2020-05-14,7932.37
11612,30056,2021-03-17,4688.97
11613,19476,2021-06-09,9806.01
11614,41293,2022-06-18,8017.93
11615,46426,2024-07-07,6026.15
11616,30855,2024-10-11,8146.93
11617,14539,2024-08-24,3271.38
11618,36511,2023-10-24,9776.7
11619,32418,2025-02-14,4208.38
11620,26315,2023-10-02,3766.83
11621,10328,2021-02-25,7896.91
11622,10585,2025-04-23,6342.79
11623,5816,2022-10-20,7706.17
11624,3869,2021-07-11,7817.55
11625,250,2020-05-26,6401.94
11626,47423,2024-07-22,8460.69
11627,47393,2023-06-13,7291.6
11628,16685,2024-08-13,5816.95
11629,45605,2021-03-21,7635.4
11630,11957,2024-07-05,5028.51
11631,47362,2024-10-02,4904.05
11632,45674,2023-07-31,3462.56
11633,37086,2025-02-18,8486.87
11634,37212,2025-02-14,3063.27
11635,31584,2023-09-18,2588.54
11636,31349,2023-12-11,2273.82
11637,41651,2023-11-11,6638.92
11638,32406,2024-10-08,2074.9
11639,36687,2021-06-11,8688.85
11640,17579,2020-05-06,7010.89
11641,16678,2020-10-12,7919.25
11642,18624,2025-04-28,1494.17
11643,15909,2020-03-18,248.26
11644,44871,2023-11-09,904.57
11645,24607,2024-04-17,6803.51
11646,32556,2024-04-21,1122.79
11647,21262,2020-06-05,4774.67
11648,22008,2020-06-13,8049.8
11649,24575,2023-04-27,3640.81
11650,37986,2022-10-28,565.72
11651,4148,2022-02-07,8845.71
11652,47579,2020-11-14,7111.77
11653,23895,2024-10-17,448.54
11654,19242,2021-05-21,3312.48
11655,11783,2024-07-07,3786.01
11656,29673,2021-12-05,8699.89
11657,45814,2021-11-16,949.94
11658,21522,2022-07-27,7722.54
11659,32441,2021-09-23,9744.06
11660,39142,2021-06-05,3917.35
11661,41674,2021-12-22,335.24
11662,7724,2021-12-25,2477.47
11663,16994,2023-07-13,1354.49
11664,28605,2022-12-21,7911.31
11665,17889,2023-01-14,3578.77
11666,43583,2025-05-24,8993.43
11667,11424,2024-04-29,9147.8
11668,21916,2023-05-09,3750.54
11669,39300,2024-10-02,6086.78
11670,25231,2024-06-27,9447.29
11671,22530,2025-01-10,954.06
11672,151,2024-02-19,7752.08
11673,10171,2024-06-08,585.17
11674,28387,2021-11-28,4492.15
11675,46427,2023-01-23,5173.33
11676,26394,2024-09-25,5538.95
11677,40354,2023-06-20,8505.43
11678,22157,2020-09-01,2144.4
11679,33960,2024-04-08,4466.32
11680,45684,2020-08-12,2816.01
11681,43955,2022-08-28,5944.56
11682,39946,2025-06-07,5625.66
11683,4996,2024-09-14,7896.67
11684,36178,2020-04-22,1857.2
11685,18275,2021-11-21,8179.25
11686,32879,2020-07-18,3550.3
11687,42395,2023-09-14,5730.26
11688,7944,2022-02-27,2361.15
11689,29039,2025-01-12,4827.26
11690,10414,2025-04-25,1748.73
11691,2134,2022-07-13,6884.02
11692,14884,2023-08-12,549.63
11693,34475,2021-10-04,6050.75
11694,14243,2023-12-27,7535.85
11695,21427,2023-07-28,8828.93
11696,16237,2024-10-11,8194.83
11697,40516,2020-05-03,8955.59
11698,12719,2022-02-17,6183.18
11699,38534,2023-01-22,613.38
11700,45714,2023-01-17,9708.68
11701,13686,2020-07-21,7802.77
11702,28936,2022-01-07,5972.02
11703,4265,2023-01-16,4648.84
11704,4413,2025-01-13,1065.59
11705,49365,2023-03-29,203.63
11706,45024,2022-06-17,4408.3
11707,13880,2025-05-18,9736.69
11708,17018,2021-08-23,5304.82
11709,32608,2020-05-01,3983.63
11710,6018,2021-09-12,4606.99
11711,40682,2023-07-23,3054.53
11712,43970,2023-06-25,9769.73
11713,9577,2021-02-07,1419.0
11714,2171,2025-01-16,6982.18
11715,17430,2020-03-21,4569.56
11716,19674,2022-11-09,1610.34
11717,17261,2024-01-29,5918.89
11718,33162,2025-03-27,5987.92
11719,47015,2024-03-29,1879.54
11720,23085,2023-06-03,4663.67
11721,47365,2025-02-14,8996.59
11722,34537,2022-11-21,1229.39
11723,33001,2024-10-01,9757.73
11724,45344,2020-06-18,181.43
11725,36338,2021-09-25,6265.87
11726,27000,2025-06-22,5659.61
11727,48040,2022-07-23,212.9
11728,38674,2025-05-11,6241.65
11729,17216,2024-09-23,7988.38
11730,41047,2022-10-24,678.73
11731,39809,2023-06-04,5067.35
11732,10410,2020-05-03,7327.76
11733,7762,2020-08-07,7950.76
11734,16222,2021-12-03,8245.75
11735,9427,2020-08-22,907.64
11736,25069,2022-04-08,6668.71
11737,30609,2024-02-22,7234.39
11738,38428,2022-04-25,2820.06
11739,24598,2022-06-19,9754.44
11740,3878,2020-07-12,7211.32
11741,12320,2024-04-29,9178.99
11742,33113,2023-08-22,6971.31
11743,22384,2023-01-16,1387.69
11744,1161,2020-05-10,2665.2
11745,484,2022-11-12,4290.72
11746,48640,2021-01-29,4343.79
11747,1829,2022-03-16,6491.51
11748,39489,2024-01-03,5834.37
11749,26461,2025-05-08,949.14
11750,30287,2022-08-18,8421.45
11751,16700,2020-09-18,8548.17
11752,45981,2023-09-11,8527.16
11753,10069,2024-08-30,2276.58
11754,46143,2022-02-05,3257.02
11755,27212,2022-11-24,7385.44
11756,35098,2021-01-31,4115.01
11757,32557,2024-04-09,4529.87
11758,32607,2024-10-15,6008.78
11759,9806,2024-06-04,428.74
11760,37239,2025-06-20,403.43
11761,13575,2023-09-08,694.1
11762,47043,2021-08-02,2305.48
11763,34869,2022-05-16,9815.85
11764,809,2022-06-04,1072.21
11765,4612,2025-05-20,8851.0
11766,25090,2025-01-20,1287.42
11767,18723,2024-10-21,7394.34
11768,40955,2021-11-13,6402.69
11769,5025,2021-05-28,7308.06
11770,1897,2022-12-04,957.98
11771,40370,2024-09-07,7543.03
11772,19085,2022-12-21,3334.63
11773,40051,2022-07-22,2592.96
11774,1139,2024-05-01,6283.13
11775,47879,2021-05-30,1097.03
11776,16508,2021-11-30,2488.94
11777,32506,2024-11-09,5572.6
11778,48423,2020-02-18,7819.16
11779,26479,2023-01-04,8702.23
11780,18011,2021-06-29,4321.97
11781,34353,2022-09-23,9762.62
11782,19843,2022-03-22,7759.23
11783,21145,2024-11-03,4084.54
11784,34174,2025-02-28,3975.85
11785,11486,2025-02-19,4454.25
11786,26615,2022-12-15,7497.24
11787,31886,2023-08-14,3266.07
11788,1245,2025-01-15,1112.27
11789,5893,2020-07-15,5672.08
11790,49351,2023-08-05,6206.9
11791,12275,2023-06-03,9409.25
11792,18515,2023-06-01,1432.54
11793,48033,2025-02-25,5380.84
11794,38391,2024-05-21,2241.59
11795,17715,2020-12-25,7586.82
11796,41943,2022-09-30,3602.77
11797,35901,2024-04-26,6415.66
11798,20827,2024-11-13,1806.8
11799,19983,2022-12-03,5852.85
11800,13672,2025-06-10,251.17
11801,17729,2024-06-23,8423.38
11802,47380,2021-03-16,5945.16
11803,4841,2020-02-05,2283.05
11804,19696,2023-12-19,3412.07
11805,5270,2021-09-26,1584.76
11806,29405,2024-09-15,6762.81
11807,429,2021-01-06,3809.28
11808,38923,2021-05-29,9547.79
11809,35233,2021-01-04,8957.44
11810,49729,2021-07-21,8160.08
11811,11455,2024-01-03,2722.54
11812,8742,2025-06-07,2985.02
11813,45823,2025-01-04,4147.65
11814,20937,2024-08-30,9190.96
11815,42253,2023-08-11,4789.42
11816,15861,2022-07-11,1048.49
11817,43252,2021-09-11,2409.86
11818,37144,2020-03-07,571.33
11819,19604,2022-05-17,669.16
11820,24107,2024-10-30,9236.55
11821,9325,2021-08-28,6208.17
11822,28089,2023-09-06,1102.99
11823,10689,2025-06-16,5878.57
11824,43964,2024-03-18,9716.45
11825,9771,2023-11-07,250.37
11826,852,2022-01-11,7475.93
11827,25704,2023-02-28,1845.97
11828,27841,2020-02-06,3833.25
11829,37491,2022-10-08,1229.55
11830,41534,2025-03-04,163.94
11831,25798,2021-02-07,1094.27
11832,6908,2023-11-19,5770.55
11833,30825,2022-04-30,9020.83
11834,12317,2024-10-20,313.23
11835,45225,2024-08-14,722.21
11836,17935,2023-05-06,1712.53
11837,9061,2020-03-05,9733.53
11838,7699,2023-02-18,1785.19
11839,21368,2020-12-04,4747.4
11840,6601,2023-10-27,514.44
11841,48617,2024-07-15,8521.76
11842,6587,2023-09-15,9480.66
11843,9553,2023-03-29,7586.64
11844,15968,2024-09-21,5676.36
11845,29468,2025-05-28,2563.74
11846,22714,2021-05-10,1870.95
11847,36405,2024-06-24,5204.45
11848,32765,2025-01-01,2976.69
11849,43306,2021-07-31,6737.42
11850,31561,2021-02-24,2724.43
11851,32347,2024-12-10,1785.19
11852,9671,2022-12-05,5857.33
11853,28121,2024-10-06,7632.31
11854,18398,2024-01-03,830.26
11855,44109,2023-08-22,6229.3
11856,39554,2025-01-26,8173.45
11857,17042,2021-01-16,162.74
11858,33013,2023-11-25,2316.92
11859,37882,2024-04-11,3055.91
11860,20149,2022-06-12,239.05
11861,24712,2020-11-05,6812.08
11862,13449,2024-04-13,4251.91
11863,41165,2020-09-25,6509.04
11864,9076,2023-12-27,4108.81
11865,3733,2022-11-14,1821.96
11866,30780,2023-09-29,5206.07
11867,40775,2023-01-28,7260.18
11868,30111,2021-02-10,1631.53
11869,25461,2020-10-08,3602.12
11870,47742,2021-07-13,7371.1
11871,9175,2024-08-26,6598.27
11872,10637,2021-01-24,9995.48
11873,14381,2021-12-20,1817.46
11874,24548,2023-01-02,3506.44
11875,30722,2023-12-17,2061.1
11876,5282,2020-02-26,2517.14
11877,25282,2020-03-31,2037.53
11878,2607,2020-07-12,9892.04
11879,26850,2021-01-28,6498.88
11880,41986,2024-02-28,937.96
11881,36052,2020-07-18,5253.58
11882,34085,2020-01-09,919.92
11883,35920,2025-02-11,3966.24
11884,32887,2023-06-21,6437.4
11885,4694,2021-08-06,569.8
11886,14904,2024-12-23,559.12
11887,39487,2020-02-15,2580.92
11888,12296,2022-04-10,6624.81
11889,34677,2025-05-15,9253.25
11890,20470,2023-05-21,2790.84
11891,39147,2023-08-13,9569.12
11892,33195,2021-02-21,5528.28
11893,10842,2022-05-10,5077.5
11894,5736,2020-06-06,1121.71
11895,26903,2024-09-03,9559.08
11896,48016,2021-04-08,7935.54
11897,47957,2023-07-04,132.1
11898,5882,2022-07-29,7949.99
11899,33408,2024-05-01,5578.08
11900,31080,2024-10-22,1087.46
11901,9396,2020-08-21,7042.53
11902,45661,2023-03-27,6694.13
11903,36534,2023-11-30,6851.85
11904,47316,2020-01-15,8768.73
11905,35532,2021-08-18,7624.86
11906,39461,2024-08-28,9118.74
11907,26842,2022-11-12,3882.94
11908,24003,2022-07-15,5665.55
11909,146,2021-11-27,9859.45
11910,19515,2023-05-17,5942.4
11911,47745,2020-02-04,4281.76
11912,15851,2024-09-25,4725.04
11913,9249,2023-06-16,7413.49
11914,7134,2020-06-29,3715.11
11915,15894,2020-01-31,576.28
11916,34226,2021-02-13,9154.74
11917,44749,2024-12-27,4870.82
11918,31925,2023-05-08,5235.87
11919,17458,2025-06-22,3683.34
11920,43330,2025-04-15,9209.13
11921,34291,2020-06-29,1927.46
11922,27731,2024-09-15,3968.14
11923,33304,2024-06-06,3855.18
11924,48020,2024-01-09,5078.6
11925,33529,2021-07-09,9694.28
11926,13411,2022-12-17,2082.14
11927,48962,2024-01-24,6386.63
11928,47814,2022-08-18,5622.94
11929,47931,2021-10-14,2697.44
11930,24784,2023-09-02,4192.3
11931,8100,2021-08-02,4280.56
11932,45954,2023-04-17,2393.14
11933,3264,2023-02-22,4896.41
11934,1998,2021-12-02,1939.03
11935,20390,2022-08-01,2144.09
11936,26,2023-10-06,8505.23
11937,8699,2023-04-29,9344.79
11938,30868,2020-03-12,3957.47
11939,20858,2024-02-07,203.45
11940,7684,2023-09-13,8913.7
11941,43988,2025-03-26,7933.31
11942,8152,2025-01-16,4218.17
11943,20545,2025-04-27,6232.5
11944,31449,2020-03-26,9149.44
11945,36750,2023-04-06,9876.99
11946,35619,2021-10-30,4713.14
11947,31349,2020-11-24,4744.47
11948,49749,2021-10-18,8724.25
11949,12084,2022-10-21,7483.41
11950,39191,2025-03-14,7981.62
11951,12654,2020-04-05,6228.01
11952,22292,2023-05-20,3712.64
11953,22362,2022-10-21,1988.98
11954,44827,2022-07-09,9533.25
11955,169,2021-11-11,1605.45
11956,47524,2021-12-31,4531.63
11957,34692,2021-10-24,4830.13
11958,13164,2020-09-30,8916.55
11959,15868,2022-01-25,7129.96
11960,39275,2020-04-04,2481.08
11961,40423,2021-10-29,2084.23
11962,22612,2023-10-27,9476.63
11963,7626,2024-02-22,531.86
11964,36845,2020-03-25,8959.04
11965,6985,2021-10-13,2258.48
11966,14674,2024-10-30,990.83
11967,5118,2021-08-22,2911.17
11968,15198,2021-05-13,5566.85
11969,38592,2022-09-25,8620.46
11970,32950,2024-05-03,6798.26
11971,24583,2024-02-13,7754.18
11972,37529,2023-06-20,9146.56
11973,408,2022-09-03,154.43
11974,46379,2021-05-21,6545.8
11975,25999,2024-06-20,3915.99
11976,42575,2020-01-16,6167.65
11977,46632,2022-06-01,623.35
11978,10715,2024-11-26,1588.8
11979,7357,2020-06-03,7207.74
11980,24443,2024-02-21,8826.44
11981,48890,2020-06-29,5026.24
11982,49978,2022-05-09,2018.81
11983,15870,2020-06-12,7394.18
11984,49248,2023-11-15,609.14
11985,27680,2020-10-16,7316.64
11986,44300,2025-03-24,8106.08
11987,43756,2023-11-02,703.72
11988,10633,2022-04-12,4093.49
11989,8591,2021-05-30,1311.86
11990,1262,2023-02-15,8222.88
11991,38792,2022-11-15,8222.74
11992,7701,2020-05-27,9231.0
11993,7981,2022-06-05,1409.71
11994,41689,2021-03-10,7227.25
11995,21475,2021-12-17,8901.9
11996,34425,2023-01-27,4459.98
11997,25384,2021-10-11,3349.88
11998,21854,2022-02-14,7173.45
11999,5471,2022-07-02,4124.35
12000,44806,2022-10-20,4509.51
12001,41727,2023-03-14,7248.29
12002,21515,2022-12-28,4580.03
12003,29760,2020-10-12,8260.15
12004,12202,2024-06-18,7080.79
12005,38010,2022-07-23,9474.02
12006,43195,2020-03-01,5435.89
12007,26824,2023-10-27,6618.62
12008,33150,2022-11-13,686.41
12009,295,2024-06-04,7751.5
12010,47027,2020-09-01,6259.01
12011,55,2023-06-03,4860.7
12012,22348,2021-09-10,9722.27
12013,25219,2020-02-04,4015.24
12014,38315,2025-06-21,1440.58
12015,31661,2023-02-15,2864.03
12016,16464,2023-04-27,9116.23
12017,9705,2021-04-03,2175.39
12018,11995,2025-03-04,9661.0
12019,48400,2022-04-19,6826.82
12020,48389,2022-02-21,2098.18
12021,5371,2020-10-18,757.27
12022,2344,2023-02-19,4780.01
12023,45004,2020-11-06,5076.39
12024,3907,2024-08-27,3553.34
12025,37603,2021-07-27,548.63
12026,28845,2022-04-11,9254.4
12027,17283,2025-05-12,6026.47
12028,11517,2020-08-05,4896.02
12029,3999,2020-12-19,3631.42
12030,34281,2021-12-15,6801.07
12031,34589,2022-10-10,5328.63
12032,35584,2022-02-18,8493.6
12033,34790,2020-11-23,5611.44
12034,36019,2024-11-08,5266.09
12035,21584,2023-03-05,2064.39
12036,45770,2022-03-19,830.35
12037,16414,2020-03-09,2190.13
12038,33762,2023-02-06,1697.4
12039,30269,2022-08-27,7265.47
12040,46524,2022-02-09,2631.53
12041,22179,2021-07-08,6790.2
12042,34055,2021-02-24,5856.86
12043,31375,2021-08-20,2582.54
12044,23264,2024-01-04,6160.5
12045,44764,2023-07-28,6987.6
12046,21333,2021-05-30,281.77
12047,22289,2022-08-11,5628.86
12048,7438,2024-04-21,7744.61
12049,15409,2023-03-05,1228.18
12050,32563,2021-04-22,3980.33
12051,42018,2020-01-09,3026.92
12052,10480,2024-06-02,6416.92
12053,25172,2025-04-04,7640.44
12054,34709,2023-06-20,9648.89
12055,6832,2020-12-29,5026.82
12056,32579,2025-04-16,7212.21
12057,18746,2021-03-27,5285.9
12058,38343,2022-02-22,3649.86
12059,157,2021-05-19,2124.73
12060,27880,2024-09-03,8890.24
12061,17615,2022-01-20,5885.03
12062,30892,2022-12-24,6441.57
12063,23964,2022-11-03,6208.1
12064,33958,2021-12-31,2448.66
12065,14095,2020-05-05,3296.82
12066,7695,2024-04-10,8463.21
12067,26526,2022-05-28,4545.81
12068,33312,2023-12-10,244.55
12069,29908,2022-09-26,4421.78
12070,14939,2023-06-30,2403.76
12071,46102,2023-11-10,8634.61
12072,30874,2022-02-22,5170.34
12073,14760,2023-05-28,9941.87
12074,24868,2023-12-27,422.22
12075,16997,2022-05-07,5564.62
12076,40447,2020-07-21,619.99
12077,43655,2024-04-07,2912.43
12078,14721,2021-08-28,2375.12
12079,8923,2021-05-14,2893.89
12080,6378,2023-09-01,9809.59
12081,24794,2020-08-10,2856.23
12082,30112,2025-06-08,1727.93
12083,42446,2024-08-10,9518.3
12084,7507,2024-02-09,6289.63
12085,44809,2023-09-15,2936.98
12086,13883,2025-04-21,6626.12
12087,32684,2025-04-01,7908.1
12088,24822,2022-12-18,266.67
12089,47253,2020-06-07,2426.29
12090,13182,2021-10-05,5751.8
12091,404,2020-09-12,5157.83
12092,45559,2022-07-11,4270.65
12093,45440,2023-11-04,405.29
12094,2081,2021-06-13,9515.69
12095,9641,2024-09-22,7179.27
12096,43665,2023-10-19,9953.26
12097,12152,2020-08-10,8760.16
12098,24845,2024-01-18,5779.23
12099,26353,2021-06-14,3587.35
12100,39211,2025-05-12,1723.32
12101,8305,2020-11-17,2192.2
12102,37870,2025-02-12,8693.26
12103,9537,2025-03-06,8625.36
12104,15255,2022-05-24,8620.3
12105,11304,2024-07-12,8621.16
12106,15010,2023-08-18,1945.32
12107,24100,2020-08-07,8551.59
12108,206,2020-06-14,1340.64
12109,1910,2025-06-09,4203.26
12110,9173,2020-06-05,9927.55
12111,42219,2024-11-18,7008.18
12112,48220,2023-10-02,6503.12
12113,9952,2022-08-10,2346.65
12114,44446,2020-09-11,7393.03
12115,49192,2021-11-18,5521.06
12116,6540,2025-05-25,4866.55
12117,36445,2024-09-07,2416.55
12118,36737,2022-10-13,1335.16
12119,44506,2020-07-07,2364.12
12120,35828,2021-03-26,5101.29
12121,35122,2023-04-14,9649.53
12122,9962,2023-01-10,2600.58
12123,26667,2024-12-04,6807.62
12124,4028,2022-04-21,1837.33
12125,40069,2024-10-15,4135.32
12126,36757,2020-03-28,2837.66
12127,43585,2023-09-08,3519.71
12128,34386,2023-11-05,2302.87
12129,24725,2024-12-10,9734.45
12130,18503,2024-11-26,3387.45
12131,2369,2024-05-01,8735.94
12132,44823,2022-11-13,3437.32
12133,5723,2023-10-02,5174.6
12134,35260,2024-01-09,9150.98
12135,10114,2024-01-05,2263.16
12136,27391,2024-11-20,4663.37
12137,13474,2021-02-21,9486.21
12138,38248,2022-03-09,8528.21
12139,16842,2024-05-02,5449.07
12140,8880,2021-04-19,2485.11
12141,38885,2020-02-14,5504.87
12142,4889,2020-06-05,8373.68
12143,33988,2020-04-28,6840.65
12144,23712,2022-07-13,5138.76
12145,32250,2024-02-27,2524.65
12146,36956,2021-09-13,6405.95
12147,14989,2023-04-29,3045.72
12148,14597,2024-05-02,222.35
12149,43247,2023-11-20,3859.27
12150,28123,2024-01-25,2097.89
12151,7867,2021-02-14,8948.67
12152,44579,2022-07-31,1295.52
12153,32440,2023-05-02,3457.84
12154,45712,2020-02-06,2226.44
12155,45364,2024-11-21,1771.22
12156,7567,2020-05-05,5003.09
12157,20158,2020-02-14,9812.97
12158,39914,2023-04-23,3881.72
12159,42087,2022-11-07,4935.31
12160,4376,2024-03-14,6400.79
12161,43607,2024-03-28,6959.95
12162,6277,2023-09-14,4564.66
12163,38998,2024-12-25,893.27
12164,12893,2020-11-07,8407.28
12165,33973,2023-05-10,5566.47
12166,13983,2022-11-09,4735.56
12167,26659,2022-01-10,8429.02
12168,1530,2025-05-02,6022.94
12169,25186,2021-01-24,2202.92
12170,14370,2022-01-14,4291.65
12171,4574,2021-02-13,6913.84
12172,34515,2020-07-07,9857.86
12173,49618,2023-01-14,6161.75
12174,24233,2021-09-21,2024.7
12175,25909,2020-06-19,271.52
12176,40144,2021-11-17,3105.37
12177,44537,2021-04-30,4335.78
12178,11968,2024-12-22,6264.99
12179,43382,2021-04-09,2027.64
12180,3595,2020-05-08,930.19
12181,16624,2024-10-24,2314.33
12182,17204,2020-07-19,5390.84
12183,11488,2021-06-21,1389.4
12184,43546,2024-05-18,1619.51
12185,30538,2024-09-21,8971.47
12186,49965,2021-05-12,984.83
12187,20967,2025-03-23,7019.98
12188,31521,2021-01-11,344.39
12189,1614,2020-09-18,5911.22
12190,38409,2024-11-19,8266.4
12191,48462,2023-02-07,5390.16
12192,13559,2020-11-13,2628.88
12193,5634,2024-05-20,301.11
12194,7677,2024-09-01,198.63
12195,13176,2021-06-22,8230.23
12196,9675,2022-04-12,6316.32
12197,46452,2022-03-08,4605.04
12198,32420,2023-01-10,5111.67
12199,16419,2021-09-01,5354.16
12200,9792,2021-12-25,3649.41
12201,38506,2021-07-30,8321.46
12202,7577,2023-04-13,9937.06
12203,35681,2024-08-22,5162.39
12204,1545,2020-12-28,4985.77
12205,46635,2020-06-10,9274.15
12206,5898,2023-12-25,6657.5
12207,4641,2020-04-26,6422.03
12208,5613,2022-02-20,711.87
12209,17289,2024-03-20,4946.28
12210,34358,2025-03-25,6054.69
12211,31464,2024-04-20,8200.98
12212,41112,2021-09-29,7361.36
12213,30888,2020-09-02,9905.44
12214,7552,2022-05-13,875.22
12215,39739,2022-10-10,5514.06
12216,21816,2023-07-12,1198.93
12217,32721,2023-02-06,8057.91
12218,43287,2020-06-11,5793.39
12219,20076,2022-07-09,2812.59
12220,12605,2023-09-16,4458.71
12221,19756,2024-04-30,9318.11
12222,40505,2022-06-11,7817.57
12223,14379,2023-02-02,5364.85
12224,15678,2025-03-31,8030.54
12225,43930,2020-09-25,402.98
12226,2008,2020-03-01,8980.82
12227,40907,2024-04-14,7544.61
12228,38749,2024-06-21,7985.54
12229,22464,2024-04-16,5410.22
12230,28613,2025-05-03,6979.8
12231,43928,2025-02-16,6454.82
12232,45001,2024-11-01,8149.9
12233,38775,2025-01-21,7075.52
12234,43515,2020-07-13,5077.5
12235,32651,2024-01-18,942.13
12236,3807,2025-03-09,9941.16
12237,5827,2025-01-20,3586.74
12238,14809,2024-06-21,7628.21
12239,18101,2024-07-29,6150.33
12240,13569,2023-12-21,9779.91
12241,7217,2021-03-07,9641.99
12242,23088,2022-08-11,4401.75
12243,17872,2021-06-27,8536.84
12244,739,2023-10-15,1291.75
12245,13007,2023-09-19,2193.14
12246,37090,2020-11-20,5775.96
12247,31413,2025-03-25,2198.89
12248,30219,2023-07-10,1277.25
12249,35209,2025-06-16,2108.62
12250,9021,2022-02-26,3390.61
12251,7801,2022-04-09,9827.2
12252,13413,2024-08-11,970.45
12253,44566,2021-08-26,945.7
12254,13928,2022-07-13,534.04
12255,2476,2021-03-29,2469.09
12256,15646,2021-07-03,1206.42
12257,33084,2023-12-20,536.98
12258,49629,2021-09-08,4506.43
12259,31287,2023-11-11,8065.69
12260,22655,2023-04-03,1085.84
12261,33319,2021-06-12,1148.0
12262,2473,2024-08-23,8133.09
12263,8073,2021-06-05,3342.73
12264,29059,2021-07-02,5052.25
12265,9157,2020-05-06,7831.13
12266,34955,2023-12-11,4147.25
12267,4228,2024-11-21,296.04
12268,6305,2023-07-31,4219.98
12269,45473,2021-12-27,8876.2
12270,41517,2020-06-18,1312.49
12271,19860,2024-07-13,6794.4
12272,39077,2020-12-31,5022.87
12273,23380,2020-02-27,5366.29
12274,31893,2024-09-07,8317.52
12275,30010,2022-06-13,7879.95
12276,44871,2024-03-01,9851.08
12277,6880,2021-03-10,1765.09
12278,9636,2023-10-21,2611.93
12279,26955,2022-06-24,7491.85
12280,36344,2025-04-11,8408.18
12281,10928,2024-03-31,8237.83
12282,11805,2024-11-05,4620.11
12283,3370,2020-08-11,1169.12
12284,20066,2022-12-21,3731.86
12285,19643,2023-12-27,2876.31
12286,17335,2025-03-15,5156.86
12287,28490,2024-06-12,1728.25
12288,10691,2022-05-18,6427.05
12289,12908,2024-08-05,9657.24
12290,21588,2021-06-11,7380.1
12291,29954,2022-09-28,9843.38
12292,13960,2020-07-27,7145.02
12293,10354,2022-11-16,7441.44
12294,31529,2021-07-12,5365.25
12295,15449,2023-03-23,9485.42
12296,19083,2024-01-19,3659.92
12297,44568,2021-02-28,7665.07
12298,922,2020-12-26,115.8
12299,21027,2024-08-01,8110.58
12300,4072,2020-03-31,3013.02
12301,10127,2021-06-04,931.28
12302,41578,2020-06-30,7263.73
12303,19214,2024-03-26,5269.84
12304,43429,2021-06-02,2935.52
12305,34578,2024-04-12,7565.68
12306,33740,2022-09-16,4315.23
12307,34755,2022-12-21,6536.57
12308,26216,2022-08-08,9980.03
12309,8366,2024-08-26,139.52
12310,49732,2021-09-18,8494.75
12311,5689,2023-01-01,5631.36
12312,16858,2020-04-08,3785.1
12313,46293,2021-12-03,9518.0
12314,30893,2023-08-23,9396.24
12315,38288,2023-05-13,699.38
12316,14960,2025-01-13,6991.61
12317,2327,2021-08-02,6069.82
12318,32984,2023-07-13,6809.87
12319,4606,2023-11-02,9489.36
12320,37459,2021-06-21,9905.33
12321,48347,2025-04-02,2527.81
12322,6248,2024-01-14,3008.42
12323,3123,2022-01-23,7374.65
12324,41729,2022-08-06,7052.66
12325,25677,2022-07-27,1543.02
12326,29101,2024-08-07,9487.9
12327,48132,2022-05-30,8078.77
12328,1113,2024-08-17,3381.22
12329,37626,2023-07-25,5846.45
12330,14699,2021-09-11,7266.36
12331,2078,2024-04-20,8836.26
12332,24462,2021-03-31,9893.86
12333,18144,2024-12-29,7098.03
12334,8709,2024-02-06,5894.45
12335,6637,2022-05-12,9571.82
12336,44433,2023-04-19,5207.69
12337,12336,2025-04-14,2356.86
12338,5473,2023-07-02,1034.99
12339,34508,2023-10-04,1670.43
12340,18713,2021-10-30,5960.84
12341,13812,2022-07-22,6756.22
12342,41235,2020-12-22,7762.18
12343,25659,2020-05-02,3096.54
12344,43189,2020-11-09,3767.85
12345,4567,2020-09-27,7988.12
12346,33447,2023-04-20,1542.46
12347,33663,2024-11-13,8622.32
12348,28421,2021-12-02,2896.87
12349,26024,2020-02-26,4654.66
12350,14266,2021-10-01,2347.73
12351,8292,2023-01-07,1534.23
12352,31182,2021-08-05,7579.91
12353,38931,2020-02-27,7959.02
12354,20292,2023-12-27,3318.59
