customer_id,join_date,region
26175,2025-03-08,North
26176,2022-02-01,East
26177,2025-05-17,East
26178,2022-11-06,West
26179,2021-03-18,West
26180,2020-05-20,West
26181,2023-08-24,West
26182,2021-03-19,North
26183,2021-05-10,North
26184,2021-03-01,South
26185,2024-02-07,East
26186,2025-01-29,South
26187,2023-06-22,West
26188,2021-03-25,East
26189,2024-12-30,West
26190,2020-12-16,East
26191,2021-08-21,North
26192,2021-12-11,West
26193,2022-05-19,East
26194,2025-06-06,East
26195,2023-03-30,West
26196,2023-03-09,North
26197,2024-02-25,North
26198,2024-05-30,North
26199,2024-04-03,East
26200,2021-01-27,North
26201,2022-04-21,East
26202,2021-02-04,South
26203,2020-02-19,North
26204,2022-01-13,West
26205,2023-08-11,West
26206,2023-12-19,West
26207,2022-06-24,West
26208,2022-11-01,South
26209,2023-09-20,South
26210,2022-09-17,North
26211,2022-11-04,North
26212,2020-01-28,West
26213,2021-01-22,West
26214,2023-08-08,West
26215,2025-03-25,East
26216,2022-04-12,North
26217,2020-09-06,West
26218,2024-03-08,West
26219,2020-04-07,West
26220,2025-01-12,South
26221,2023-09-22,South
26222,2022-11-28,South
26223,2022-11-27,East
26224,2023-08-16,East
26225,2020-06-27,North
26226,2024-06-20,West
26227,2022-06-10,North
26228,2024-02-01,North
26229,2023-07-29,South
26230,2022-01-19,West
26231,2023-04-02,South
26232,2021-03-28,South
26233,2020-04-06,West
26234,2024-11-27,North
26235,2020-11-04,North
26236,2020-09-18,South
26237,2020-10-19,West
26238,2024-11-28,North
26239,2020-09-05,East
26240,2020-09-01,North
26241,2020-09-07,West
26242,2020-05-02,West
26243,2020-11-20,West
26244,2022-09-12,South
26245,2024-08-31,North
26246,2025-05-24,East
26247,2021-05-15,South
26248,2021-11-17,North
26249,2024-12-09,West
26250,2024-10-05,North
26251,2025-02-03,West
26252,2022-12-25,West
26253,2025-01-24,North
26254,2022-04-15,North
26255,2020-02-28,East
26256,2021-12-31,North
26257,2024-03-01,North
26258,2023-10-28,South
26259,2020-09-22,West
26260,2024-08-03,West
26261,2020-08-23,East
26262,2022-06-16,South
26263,2020-08-05,East
26264,2024-03-30,North
26265,2025-01-11,East
26266,2024-01-04,West
26267,2024-07-31,South
26268,2023-11-30,North
26269,2024-11-02,South
26270,2024-06-12,South
26271,2022-09-01,East
26272,2021-08-11,North
26273,2024-07-29,South
26274,2022-07-05,South
26275,2024-02-01,East
26276,2022-07-06,South
26277,2023-02-07,West
26278,2020-12-18,West
26279,2025-01-10,North
26280,2020-03-31,North
26281,2025-05-13,East
26282,2025-03-20,South
26283,2025-04-25,East
26284,2023-12-08,East
26285,2021-12-02,West
26286,2020-03-13,South
26287,2021-11-15,West
26288,2024-04-19,West
26289,2021-12-22,North
26290,2023-08-14,East
26291,2024-07-26,West
26292,2023-07-30,North
26293,2024-03-08,North
26294,2023-05-06,South
26295,2022-08-15,South
26296,2022-11-21,West
26297,2021-10-09,North
26298,2022-01-29,North
26299,2022-05-20,North
26300,2023-09-26,East
26301,2024-08-08,North
26302,2023-09-19,East
26303,2020-05-22,South
26304,2024-11-04,West
26305,2023-12-04,South
26306,2022-08-06,West
26307,2020-02-13,North
26308,2020-02-01,West
26309,2024-11-01,West
26310,2020-01-28,South
26311,2022-10-16,West
26312,2021-02-26,North
26313,2021-05-05,East
26314,2020-06-08,North
26315,2022-04-24,West
26316,2023-05-15,South
26317,2020-01-18,North
26318,2023-01-31,West
26319,2024-05-24,South
26320,2024-07-12,East
26321,2024-08-01,South
26322,2021-11-02,West
26323,2020-08-19,South
26324,2024-08-10,West
26325,2025-03-03,South
26326,2021-02-27,South
26327,2022-06-22,South
26328,2022-01-24,West
26329,2024-04-19,South
26330,2022-04-16,West
26331,2022-06-12,North
26332,2025-03-05,East
26333,2020-08-26,North
26334,2023-09-19,East
26335,2020-05-28,West
26336,2021-09-14,North
26337,2023-12-02,East
26338,2020-01-17,East
26339,2022-07-02,North
26340,2020-08-13,North
26341,2021-10-13,West
26342,2024-08-06,East
26343,2020-09-16,West
26344,2024-10-18,West
26345,2021-11-04,South
26346,2024-06-15,West
26347,2020-06-22,East
26348,2025-02-09,South
26349,2020-07-23,West
26350,2021-02-18,West
26351,2024-03-11,East
26352,2023-03-22,South
26353,2023-01-31,North
26354,2024-10-03,North
26355,2022-03-02,South
26356,2022-12-24,South
26357,2023-02-14,South
26358,2024-08-15,South
26359,2023-03-25,North
26360,2024-08-26,West
26361,2023-01-10,East
26362,2021-06-01,North
26363,2025-01-31,East
26364,2022-12-26,North
26365,2023-06-15,South
26366,2024-05-26,North
26367,2024-06-18,North
26368,2025-01-13,South
26369,2022-09-05,West
26370,2022-10-06,South
26371,2023-09-11,West
26372,2021-08-12,North
26373,2020-03-07,North
26374,2023-04-14,East
26375,2025-01-30,East
26376,2021-11-14,North
26377,2024-02-10,East
26378,2023-07-02,West
26379,2020-03-03,South
26380,2022-03-24,North
26381,2021-02-06,North
26382,2024-11-16,East
26383,2020-07-10,North
26384,2023-09-14,North
26385,2020-03-11,West
26386,2022-05-27,West
26387,2022-01-10,South
26388,2022-08-03,North
26389,2022-12-22,East
26390,2023-08-13,South
26391,2020-09-01,East
26392,2021-06-02,North
26393,2021-01-27,East
26394,2022-02-10,East
26395,2024-06-12,South
26396,2023-04-15,North
26397,2023-05-12,South
26398,2024-07-27,North
26399,2024-06-05,West
26400,2024-04-05,South
26401,2022-06-29,North
26402,2023-02-25,West
26403,2023-05-03,West
26404,2023-05-02,West
26405,2020-07-02,South
26406,2020-09-03,West
26407,2025-03-11,North
26408,2025-03-10,South
26409,2020-11-19,East
26410,2020-06-08,West
26411,2021-12-06,South
26412,2021-09-13,East
26413,2022-07-13,South
26414,2020-03-06,West
26415,2022-07-18,West
26416,2020-09-10,East
26417,2020-10-09,North
26418,2022-12-19,West
26419,2020-04-27,East
26420,2021-02-26,West
26421,2021-07-09,North
26422,2024-10-11,East
26423,2020-02-05,North
26424,2021-06-14,West
26425,2020-03-31,East
26426,2023-08-17,South
26427,2024-10-13,North
26428,2025-04-24,West
26429,2025-04-26,West
26430,2024-10-23,North
26431,2023-05-25,East
26432,2024-10-24,South
26433,2025-04-30,West
26434,2020-04-07,North
26435,2024-01-19,North
26436,2021-06-14,South
26437,2025-01-06,South
26438,2021-06-21,West
26439,2022-11-17,South
26440,2024-05-18,North
26441,2023-09-09,East
26442,2023-05-31,East
26443,2020-03-20,North
26444,2021-07-16,North
26445,2024-01-21,North
26446,2021-09-05,West
26447,2020-06-24,North
26448,2021-06-05,South
26449,2024-11-07,North
26450,2024-01-20,North
26451,2021-02-26,West
26452,2023-01-28,North
26453,2025-03-28,South
26454,2024-10-29,South
26455,2023-11-27,South
26456,2021-07-29,North
26457,2023-11-04,West
26458,2021-06-14,West
26459,2020-11-27,West
26460,2023-09-03,South
26461,2021-10-14,West
26462,2024-04-09,North
26463,2022-01-09,North
26464,2023-01-17,East
26465,2024-06-15,South
26466,2021-05-25,East
26467,2020-02-11,East
26468,2022-06-03,South
26469,2025-01-04,South
26470,2025-05-03,East
26471,2023-11-13,North
26472,2020-03-21,East
26473,2021-02-05,South
26474,2020-04-16,North
26475,2023-02-08,East
26476,2023-07-24,East
26477,2023-05-22,East
26478,2024-11-01,South
26479,2025-01-15,East
26480,2021-05-20,South
26481,2023-02-18,North
26482,2023-03-03,West
26483,2025-01-15,North
26484,2021-12-20,East
26485,2025-06-08,South
26486,2023-10-26,East
26487,2020-09-13,North
26488,2024-09-16,West
26489,2024-12-26,West
26490,2022-08-11,South
26491,2025-03-13,North
26492,2023-04-18,North
26493,2022-07-21,South
26494,2022-12-07,South
26495,2024-06-10,South
26496,2022-06-15,East
26497,2020-01-19,East
26498,2022-12-05,South
26499,2021-03-26,South
26500,2022-06-16,West
26501,2022-12-15,West
26502,2022-01-10,East
26503,2024-08-07,West
26504,2023-01-20,South
26505,2020-03-22,North
26506,2022-01-06,South
26507,2020-03-19,West
26508,2024-08-12,East
26509,2025-03-11,South
26510,2020-10-09,South
26511,2023-08-27,West
26512,2022-09-23,North
26513,2020-06-08,South
26514,2023-09-01,East
26515,2025-03-15,East
26516,2024-08-18,North
26517,2023-03-25,West
26518,2022-06-06,North
26519,2024-10-03,East
26520,2021-04-12,South
26521,2025-04-28,East
26522,2022-05-02,North
26523,2021-04-06,East
26524,2022-05-03,West
26525,2020-04-26,North
26526,2024-08-16,East
26527,2020-12-29,South
26528,2025-02-09,South
26529,2024-07-12,North
26530,2024-09-30,South
26531,2025-04-20,North
26532,2021-04-10,South
26533,2024-12-03,East
26534,2020-07-02,South
26535,2025-06-06,East
26536,2021-10-21,North
26537,2023-04-04,South
26538,2020-03-15,West
26539,2024-11-06,West
26540,2022-04-05,West
26541,2023-07-19,South
26542,2024-09-10,East
26543,2021-05-17,North
26544,2022-03-05,South
26545,2024-05-05,North
26546,2021-08-09,North
26547,2021-10-17,South
26548,2023-09-28,East
26549,2021-11-30,West
26550,2021-09-26,North
26551,2022-04-23,North
26552,2023-06-28,South
26553,2025-01-05,North
26554,2022-04-14,South
26555,2023-02-27,North
26556,2022-02-02,East
26557,2020-12-23,East
26558,2025-05-21,West
26559,2021-11-22,West
26560,2023-12-02,East
26561,2025-02-27,West
26562,2024-02-27,West
26563,2021-09-13,West
26564,2021-04-26,East
26565,2022-09-06,West
26566,2025-02-16,South
26567,2023-01-06,West
26568,2022-09-04,South
26569,2024-03-17,West
26570,2023-09-06,South
26571,2024-12-16,West
26572,2020-10-16,South
26573,2023-08-13,West
26574,2024-08-31,South
26575,2022-01-21,East
26576,2025-06-17,North
26577,2024-02-07,North
26578,2020-01-23,East
26579,2022-03-16,East
26580,2020-06-20,South
26581,2022-04-14,South
26582,2020-11-13,West
26583,2022-06-26,West
26584,2022-03-08,North
26585,2022-09-17,North
26586,2022-05-04,South
26587,2023-05-01,South
26588,2021-11-11,East
26589,2022-07-04,South
26590,2023-02-15,West
26591,2022-10-26,East
26592,2022-04-22,South
26593,2021-04-27,West
26594,2020-05-11,West
26595,2023-01-21,North
26596,2024-11-21,East
26597,2024-03-25,North
26598,2024-05-05,East
26599,2022-05-10,East
26600,2020-10-20,North
26601,2021-10-02,North
26602,2022-09-26,South
26603,2021-01-26,East
26604,2020-09-05,South
26605,2024-06-25,East
26606,2025-02-15,West
26607,2024-06-06,South
26608,2021-12-03,North
26609,2023-12-11,West
26610,2023-03-12,North
26611,2023-06-14,West
26612,2020-10-13,West
26613,2020-10-03,South
26614,2021-01-21,North
26615,2023-11-06,South
26616,2021-03-25,West
26617,2020-10-17,East
26618,2023-04-07,East
26619,2021-03-18,West
26620,2021-10-17,North
26621,2023-04-22,North
26622,2022-12-04,North
26623,2024-11-13,East
26624,2022-04-06,South
26625,2025-05-23,North
26626,2023-07-15,South
26627,2021-04-20,North
26628,2020-09-09,North
26629,2023-11-20,North
26630,2020-10-15,South
26631,2023-05-20,South
26632,2022-09-26,South
26633,2024-09-08,West
26634,2020-01-21,East
26635,2020-11-11,West
26636,2021-07-17,East
26637,2024-01-01,West
26638,2023-12-17,East
26639,2023-06-10,South
26640,2025-05-22,East
26641,2020-05-02,North
26642,2022-05-23,South
26643,2022-08-17,West
26644,2024-06-23,North
26645,2020-08-01,North
26646,2025-04-29,South
26647,2022-04-18,North
26648,2021-10-08,South
26649,2022-08-25,East
26650,2025-01-27,South
26651,2021-12-30,South
26652,2021-08-22,West
26653,2022-03-02,North
26654,2020-02-09,West
26655,2022-01-21,West
26656,2023-09-17,West
26657,2022-07-31,West
26658,2021-10-09,West
26659,2020-06-30,North
26660,2020-09-21,North
26661,2022-02-09,North
26662,2024-09-13,West
26663,2024-04-05,North
26664,2022-05-12,West
26665,2021-03-07,North
26666,2025-05-20,North
26667,2023-05-04,North
26668,2024-10-13,North
26669,2021-05-23,South
26670,2021-03-22,North
26671,2021-06-11,North
26672,2023-05-10,South
26673,2022-05-24,East
26674,2024-10-19,East
26675,2024-06-16,South
26676,2023-03-02,East
26677,2023-03-08,North
26678,2021-10-30,West
26679,2024-02-25,West
26680,2022-04-26,North
26681,2020-03-10,North
26682,2022-03-26,East
26683,2022-11-04,South
26684,2024-11-05,West
26685,2023-05-20,North
26686,2024-12-30,South
26687,2022-12-19,South
26688,2023-06-29,North
26689,2021-03-21,South
26690,2022-10-22,West
26691,2024-11-06,West
26692,2023-09-21,South
26693,2020-01-19,North
26694,2021-07-14,South
26695,2023-01-06,East
26696,2021-04-16,North
26697,2020-01-28,North
26698,2021-07-13,North
26699,2021-08-30,West
26700,2023-04-03,North
26701,2021-04-02,North
26702,2022-08-02,West
26703,2025-03-15,West
26704,2023-04-14,West
26705,2024-05-27,North
26706,2022-09-10,North
26707,2022-05-17,West
26708,2022-10-12,West
26709,2020-01-29,East
26710,2025-06-02,West
26711,2021-10-30,South
26712,2022-04-05,East
26713,2022-03-26,West
26714,2020-10-05,West
26715,2020-10-09,West
26716,2024-02-11,West
26717,2022-09-29,South
26718,2024-03-22,West
26719,2020-10-31,North
26720,2021-11-24,East
26721,2020-04-18,West
26722,2020-11-19,North
26723,2023-05-14,South
26724,2023-06-11,East
26725,2025-05-15,West
26726,2021-04-02,East
26727,2023-04-25,West
26728,2025-05-17,South
26729,2021-04-26,South
26730,2022-07-10,East
26731,2023-12-01,East
26732,2025-02-07,East
26733,2024-03-12,South
26734,2025-03-07,North
26735,2021-06-03,East
26736,2022-12-12,West
26737,2023-11-22,South
26738,2023-05-07,East
26739,2021-01-25,South
26740,2024-07-30,East
26741,2022-02-09,South
26742,2025-02-12,South
26743,2022-07-01,East
26744,2024-03-01,West
26745,2023-04-10,South
26746,2020-03-26,West
26747,2021-07-11,West
26748,2022-05-07,South
26749,2023-04-24,South
26750,2023-03-25,South
26751,2024-02-25,West
26752,2025-04-17,South
26753,2024-03-24,South
26754,2024-07-08,South
26755,2021-10-27,South
26756,2023-02-27,East
26757,2022-04-22,South
26758,2023-01-09,West
26759,2023-11-08,West
26760,2024-12-30,North
26761,2024-08-09,East
26762,2020-10-21,East
26763,2020-09-25,North
26764,2021-10-06,West
26765,2024-05-04,West
26766,2021-06-18,South
26767,2023-11-02,North
26768,2023-10-31,West
26769,2020-03-28,North
26770,2022-07-13,North
26771,2024-07-05,East
26772,2020-04-20,West
26773,2021-08-06,West
26774,2023-03-23,South
26775,2024-01-26,West
26776,2024-05-11,East
26777,2022-02-07,West
26778,2023-03-25,South
26779,2024-07-06,West
26780,2023-09-03,North
26781,2024-05-01,East
26782,2020-08-25,South
26783,2020-11-29,South
26784,2020-04-15,North
26785,2024-02-14,East
26786,2024-09-18,West
26787,2024-08-21,East
26788,2024-09-29,East
26789,2021-01-16,East
26790,2021-11-19,East
26791,2020-09-17,East
26792,2024-12-27,East
26793,2023-08-09,North
26794,2023-09-20,South
26795,2021-10-16,North
26796,2022-03-30,West
26797,2021-12-09,South
26798,2021-04-20,South
26799,2023-06-02,West
26800,2022-06-25,South
26801,2021-07-08,West
26802,2024-01-17,East
26803,2021-10-24,East
26804,2023-08-12,South
26805,2021-07-28,South
26806,2021-10-03,East
26807,2024-11-25,East
26808,2021-04-07,West
26809,2022-05-04,South
26810,2023-05-22,South
26811,2021-08-07,North
26812,2022-07-31,East
26813,2021-09-07,East
26814,2020-06-06,South
26815,2020-09-28,North
26816,2025-01-24,West
26817,2023-06-15,West
26818,2023-08-19,East
26819,2025-03-22,North
26820,2021-10-31,North
26821,2021-09-12,West
26822,2021-06-04,East
26823,2023-09-06,South
26824,2020-02-28,North
26825,2023-10-13,South
26826,2021-12-04,East
26827,2021-10-09,West
26828,2023-06-28,North
26829,2022-06-09,South
26830,2021-03-11,North
26831,2020-05-25,North
26832,2022-05-08,North
26833,2022-09-04,East
26834,2023-10-07,South
26835,2024-05-12,North
26836,2024-09-08,South
26837,2024-12-28,East
26838,2020-09-01,North
26839,2024-05-02,North
26840,2020-10-27,North
26841,2021-03-13,South
26842,2022-05-17,South
26843,2020-04-09,North
26844,2021-12-25,South
26845,2022-03-24,South
26846,2021-04-24,North
26847,2021-02-18,North
26848,2020-06-13,West
26849,2025-04-19,West
26850,2025-05-19,North
26851,2024-07-19,East
26852,2023-08-18,North
26853,2022-08-31,North
26854,2023-02-18,North
26855,2020-03-28,North
26856,2023-05-25,North
26857,2021-07-26,North
26858,2022-03-24,North
26859,2020-06-27,North
26860,2024-09-21,West
26861,2020-06-11,West
26862,2021-08-15,West
26863,2022-10-02,East
26864,2023-04-08,South
26865,2020-10-27,East
26866,2021-01-08,East
26867,2021-12-08,North
26868,2020-07-21,West
26869,2020-02-16,North
26870,2021-04-07,North
26871,2024-08-20,West
26872,2021-02-11,North
26873,2023-05-02,South
26874,2021-03-02,South
26875,2022-07-18,East
26876,2024-12-19,West
26877,2020-11-12,South
26878,2024-02-11,East
26879,2021-02-24,North
26880,2023-07-16,East
26881,2024-02-13,East
26882,2024-09-30,South
26883,2024-10-25,East
26884,2020-09-19,West
26885,2023-12-20,North
26886,2020-06-14,West
26887,2024-09-11,North
26888,2021-03-03,West
26889,2024-09-23,North
26890,2021-01-31,West
26891,2023-05-24,North
26892,2022-03-06,South
26893,2025-03-02,East
26894,2020-04-16,East
26895,2020-04-07,East
26896,2025-03-18,East
26897,2024-02-14,North
26898,2024-03-02,West
26899,2023-06-07,West
26900,2023-07-04,South
26901,2020-02-12,East
26902,2020-08-29,East
26903,2024-04-26,South
26904,2020-04-04,East
26905,2025-05-23,South
26906,2024-11-24,East
26907,2020-07-06,West
26908,2021-01-19,South
26909,2022-03-29,West
26910,2023-11-24,East
26911,2024-03-09,West
26912,2023-04-05,West
26913,2024-12-11,North
26914,2023-02-22,East
26915,2024-08-23,North
26916,2020-03-27,South
26917,2025-01-18,North
26918,2021-05-03,East
26919,2020-08-13,North
26920,2024-08-07,North
26921,2020-12-10,East
26922,2024-11-18,West
26923,2025-03-12,South
26924,2021-06-01,North
26925,2022-11-20,East
26926,2024-09-28,North
26927,2024-11-02,South
26928,2020-10-22,South
26929,2021-02-17,South
26930,2025-02-03,North
26931,2025-06-18,West
26932,2020-05-14,West
26933,2021-06-08,West
26934,2022-10-05,East
26935,2020-01-04,West
26936,2020-06-26,West
26937,2022-01-15,South
26938,2020-09-15,East
26939,2021-10-13,South
26940,2022-12-24,North
26941,2024-12-23,North
26942,2023-10-18,South
26943,2025-01-15,East
26944,2024-10-06,West
26945,2022-11-06,West
26946,2023-05-08,East
26947,2021-06-27,West
26948,2023-05-20,West
26949,2021-03-10,South
26950,2023-07-20,North
26951,2020-10-16,East
26952,2022-03-13,East
26953,2021-04-27,West
26954,2020-08-21,West
26955,2021-02-11,North
26956,2021-11-24,East
26957,2023-03-15,South
26958,2021-07-15,North
26959,2021-03-05,South
26960,2021-03-07,North
26961,2024-06-26,South
26962,2024-04-17,South
26963,2021-05-11,South
26964,2022-09-09,East
26965,2023-01-17,West
26966,2022-09-23,East
26967,2023-12-05,South
26968,2022-06-15,West
26969,2025-02-19,South
26970,2022-04-06,North
26971,2023-06-18,West
26972,2022-02-16,East
26973,2020-08-10,South
26974,2024-11-06,West
26975,2024-08-15,East
26976,2021-04-12,North
26977,2021-07-22,South
26978,2023-09-07,East
26979,2021-01-09,West
26980,2023-02-09,North
26981,2021-06-10,South
26982,2021-02-15,East
26983,2020-09-25,North
26984,2021-09-17,North
26985,2023-06-29,East
26986,2022-10-08,South
26987,2023-10-29,East
26988,2024-08-04,North
26989,2024-07-07,North
26990,2021-03-25,West
26991,2022-03-12,South
26992,2025-03-07,East
26993,2024-04-09,South
26994,2023-10-23,South
26995,2022-04-01,North
26996,2020-09-11,West
26997,2024-01-26,East
26998,2023-07-15,East
26999,2020-05-05,West
27000,2023-11-17,West
27001,2022-01-31,North
27002,2022-03-09,North
27003,2023-09-19,East
27004,2021-07-18,West
27005,2023-10-23,South
27006,2024-04-27,South
27007,2024-08-28,West
27008,2024-04-26,East
27009,2025-03-30,South
27010,2021-03-31,South
27011,2024-09-07,West
27012,2022-12-26,North
27013,2022-12-25,South
27014,2022-06-30,North
27015,2024-06-06,South
27016,2022-05-11,East
27017,2021-09-08,North
27018,2021-02-03,East
27019,2020-10-13,North
27020,2025-03-24,West
27021,2020-07-04,West
27022,2020-10-10,South
27023,2024-03-19,East
27024,2021-10-11,North
27025,2021-11-21,East
27026,2020-08-24,East
27027,2022-11-07,South
27028,2022-03-25,West
27029,2022-07-16,North
27030,2021-02-17,South
27031,2025-05-09,East
27032,2020-01-09,West
27033,2021-02-23,West
27034,2020-01-29,North
27035,2024-08-06,West
27036,2020-12-13,East
27037,2021-10-22,West
27038,2021-07-29,East
27039,2025-03-17,North
27040,2021-03-25,East
27041,2021-01-14,West
27042,2021-11-29,West
27043,2020-12-31,North
27044,2023-06-04,North
27045,2023-02-15,West
27046,2021-02-15,North
27047,2022-08-08,East
27048,2020-12-21,South
27049,2020-09-10,East
27050,2024-04-15,East
27051,2024-08-23,North
27052,2021-12-27,South
27053,2024-01-07,West
27054,2021-11-11,North
27055,2023-01-09,East
27056,2022-12-05,South
27057,2022-12-08,North
27058,2024-01-12,East
27059,2022-03-20,East
27060,2023-12-01,West
27061,2025-03-18,West
27062,2023-07-30,South
27063,2021-04-17,East
27064,2021-02-19,East
27065,2022-09-05,West
27066,2021-08-22,East
27067,2023-02-18,West
27068,2022-10-23,East
27069,2023-09-01,West
27070,2021-04-04,West
27071,2023-06-04,South
27072,2020-03-19,East
27073,2024-08-07,East
27074,2024-11-12,West
27075,2024-04-16,East
27076,2022-02-13,West
27077,2024-10-12,South
27078,2022-12-30,South
27079,2022-06-14,West
27080,2023-05-05,North
27081,2020-02-27,South
27082,2023-12-18,East
27083,2024-02-01,West
27084,2021-09-15,West
27085,2020-02-17,South
27086,2023-12-29,West
27087,2023-04-23,South
27088,2025-03-17,West
27089,2022-04-18,South
27090,2020-06-13,East
27091,2024-10-16,North
27092,2023-09-16,North
27093,2020-11-25,North
27094,2023-02-18,North
27095,2020-07-31,South
27096,2025-01-20,West
27097,2021-05-21,North
27098,2024-04-25,West
27099,2025-03-03,South
27100,2022-07-04,South
27101,2022-03-11,North
27102,2020-06-16,East
27103,2022-09-21,North
27104,2024-04-18,West
27105,2022-04-09,North
27106,2022-09-22,South
27107,2022-09-13,South
27108,2022-02-25,West
27109,2021-03-02,West
27110,2024-09-28,West
27111,2024-09-22,North
27112,2023-05-29,North
27113,2022-10-12,East
27114,2022-10-30,West
27115,2023-02-17,East
27116,2024-07-16,East
27117,2023-06-24,South
27118,2023-10-15,East
27119,2025-04-16,South
27120,2023-05-29,West
27121,2022-02-11,South
27122,2024-03-09,West
27123,2022-12-17,North
27124,2025-01-24,East
27125,2024-01-23,West
27126,2023-02-25,North
27127,2024-09-18,North
27128,2021-12-17,West
27129,2020-03-26,South
27130,2020-04-13,West
27131,2020-05-22,East
27132,2020-07-23,North
27133,2021-10-02,South
27134,2024-11-16,West
27135,2022-11-27,West
27136,2023-10-18,North
27137,2024-07-02,West
27138,2023-08-25,East
27139,2022-12-11,South
27140,2020-01-01,East
27141,2020-01-11,North
27142,2025-01-23,South
27143,2022-01-16,North
27144,2024-07-21,North
27145,2025-05-13,East
27146,2023-05-22,South
27147,2022-08-13,North
27148,2022-01-24,East
27149,2024-04-28,East
27150,2021-06-01,South
27151,2024-08-18,West
27152,2023-12-09,West
27153,2022-10-28,North
27154,2020-01-05,West
27155,2023-10-17,South
27156,2021-11-24,West
27157,2020-04-21,South
27158,2022-09-30,North
27159,2020-09-29,West
27160,2021-02-25,South
27161,2020-09-21,South
27162,2024-01-21,South
27163,2020-07-30,East
27164,2023-01-06,North
27165,2022-02-20,South
27166,2021-10-27,East
27167,2023-05-29,East
27168,2021-01-03,South
27169,2022-08-15,North
27170,2020-12-12,West
27171,2020-01-25,East
27172,2022-09-02,South
27173,2023-12-14,North
27174,2023-10-09,North
27175,2024-10-09,South
27176,2021-02-20,East
27177,2021-05-29,West
27178,2020-08-02,North
27179,2025-04-14,West
27180,2023-02-09,North
27181,2022-08-11,North
27182,2024-09-23,North
27183,2022-07-02,East
27184,2024-05-01,East
27185,2021-03-03,South
27186,2022-01-02,West
27187,2021-11-29,West
27188,2024-05-04,South
27189,2024-09-28,East
27190,2020-08-03,West
27191,2021-02-16,South
27192,2024-10-22,North
27193,2021-01-14,West
27194,2024-06-13,East
27195,2020-08-19,West
27196,2022-04-14,North
27197,2020-09-14,East
27198,2024-08-15,East
27199,2023-07-03,South
27200,2021-02-06,East
27201,2021-02-27,South
27202,2022-02-08,East
27203,2020-03-05,North
27204,2020-07-08,North
27205,2024-06-14,North
27206,2022-08-07,North
27207,2020-06-21,North
27208,2022-01-28,West
27209,2024-11-26,North
27210,2021-09-19,East
27211,2021-07-14,South
27212,2023-06-04,West
27213,2022-09-27,East
27214,2024-05-23,North
27215,2025-05-11,North
27216,2023-11-12,East
27217,2021-02-04,West
27218,2021-09-29,South
27219,2022-08-06,South
27220,2020-07-31,South
27221,2020-02-22,South
27222,2021-09-15,North
27223,2024-08-21,West
27224,2022-01-21,North
27225,2021-10-23,West
27226,2020-05-18,South
27227,2021-02-21,East
27228,2024-07-06,East
27229,2020-05-22,North
27230,2025-03-20,East
27231,2021-05-23,North
27232,2021-10-11,North
27233,2021-04-30,West
27234,2022-09-18,South
27235,2023-12-31,South
27236,2025-01-13,South
27237,2021-06-26,South
27238,2020-10-19,West
27239,2024-07-01,South
27240,2023-07-31,South
27241,2021-11-01,East
27242,2022-04-17,South
27243,2022-11-03,South
27244,2021-09-25,North
27245,2024-10-16,North
27246,2020-09-28,South
27247,2022-11-14,North
27248,2025-05-12,East
27249,2020-11-17,East
27250,2022-03-16,East
27251,2024-08-31,West
27252,2023-01-31,East
27253,2025-03-04,South
27254,2022-06-01,East
27255,2022-11-29,East
27256,2020-08-22,East
27257,2022-04-11,East
27258,2023-01-17,North
27259,2023-01-28,East
27260,2020-05-23,East
27261,2023-01-10,North
27262,2021-08-11,North
27263,2024-05-13,West
27264,2020-08-16,South
27265,2024-06-14,West
27266,2025-03-04,North
27267,2023-11-19,North
27268,2024-03-16,North
27269,2024-12-09,West
27270,2024-12-26,East
27271,2023-05-05,South
27272,2020-09-30,South
27273,2021-08-12,East
27274,2021-10-14,South
27275,2024-12-28,East
27276,2021-08-05,West
27277,2022-08-25,North
27278,2024-05-04,East
27279,2025-06-13,East
27280,2021-01-06,North
27281,2025-03-19,North
27282,2023-01-08,South
27283,2023-06-12,East
27284,2023-08-03,North
27285,2022-03-29,South
27286,2024-08-17,West
27287,2021-07-25,East
27288,2021-06-28,West
27289,2023-12-31,North
27290,2020-05-06,North
27291,2022-01-02,East
27292,2024-10-01,West
27293,2021-02-20,North
27294,2021-09-29,East
27295,2020-02-10,East
27296,2022-02-25,East
27297,2024-02-01,North
27298,2020-10-23,North
27299,2024-06-08,East
27300,2024-06-12,South
27301,2020-02-11,East
27302,2021-09-23,East
27303,2023-07-26,East
27304,2024-01-22,South
27305,2020-02-02,West
27306,2023-07-23,North
27307,2021-10-26,North
27308,2023-01-18,West
27309,2021-09-07,East
27310,2022-08-05,East
27311,2024-03-27,North
27312,2020-06-08,East
27313,2025-05-06,West
27314,2021-04-02,North
27315,2024-09-27,South
27316,2021-02-02,East
27317,2025-01-16,West
27318,2024-12-02,North
27319,2023-01-19,North
27320,2024-09-28,South
27321,2021-08-03,East
27322,2024-01-29,South
27323,2020-08-07,West
27324,2023-12-13,North
27325,2021-01-13,North
27326,2024-10-15,South
27327,2022-07-18,South
27328,2024-01-10,South
27329,2022-08-21,East
27330,2023-03-15,North
27331,2020-08-20,East
27332,2023-10-26,West
27333,2022-07-10,East
27334,2020-08-21,South
27335,2021-12-26,West
27336,2021-01-01,West
27337,2021-04-25,East
27338,2024-05-15,East
27339,2023-10-18,South
